0.009718263	0.172256749	0.182546679	-0.009718263
0.010444202	0.171931074	0.182505451	-0.009718263
0.015232051	0.169763407	0.182231799	-0.009718263
0.027362374	0.164211712	0.181532931	-0.009718263
0.049316668	0.154044609	0.180256336	-0.009718263
0.082836014	0.138323152	0.178286528	-0.009718263
0.128979723	0.116382597	0.175541799	-0.009718263
0.188183979	0.087814179	0.171970965	-0.009718263
0.260320495	0.052446889	0.167550116	-0.009718263
0.344755148	0.010329244	0.162279361	-0.009718263
0.440406638	-0.038288936	0.156179582	-0.009718263
0.545805125	-0.092974754	0.149289177	-0.009718263
0.659150881	-0.153130463	0.141660811	-0.009718263
0.778372937	-0.218011693	0.133358165	-0.009718263
0.901187729	-0.28674567	0.124452683	-0.009718263
1.025157743	-0.358349452	0.11502032	-0.009718263
1.147750165	-0.431748145	0.105138294	-0.009718263
1.266395526	-0.505793136	0.094881828	-0.009718263
1.378546352	-0.579280312	0.084320906	-0.009718263
1.481735804	-0.650968294	0.073517015	-0.009718263
1.573636334	-0.719596655	0.062519897	-0.009718263
1.652118324	-0.78390415	0.051364298	-0.009718263
1.71530874	-0.842646941	0.040066711	-0.009718263
1.76164977	-0.894616821	0.028622133	-0.009718263
1.789957481	-0.938659442	0.017000804	-0.009718263
1.79948046	-0.973692541	0.005144965	-0.009718263
1.789957481	-0.998738631	-0.007030774	-0.009718263
1.76164977	-1.013094177	-0.019603024	-0.009718263
1.71530874	-1.016464943	-0.032604307	-0.009718263
1.652118324	-1.008938208	-0.046024607	-0.009718263
1.573636334	-0.99093948	-0.059816601	-0.009718263
1.481735804	-0.963189228	-0.073900873	-0.009718263
1.378546352	-0.926659592	-0.088171139	-0.009718263
1.266395526	-0.882531114	-0.10249947	-0.009718263
1.147750165	-0.83214945	-0.116741511	-0.009718263
1.025157743	-0.776982098	-0.130741704	-0.009718263
0.901187729	-0.718575116	-0.14433851	-0.009718263
0.778372937	-0.658509843	-0.157369629	-0.009718263
0.659150881	-0.598359623	-0.169677223	-0.009718263
0.545805125	-0.53964652	-0.181113139	-0.009718263
0.440406638	-0.483798045	-0.191544126	-0.009718263
0.344755148	-0.432103877	-0.200857063	-0.009718263
0.260320495	-0.385672578	-0.208964175	-0.009718263
0.188183979	-0.34538832	-0.215808259	-0.009718263
0.128979723	-0.311867605	-0.221367902	-0.009718263
0.082836014	-0.285415985	-0.225662707	-0.009718263
0.049316668	-0.265984782	-0.228758508	-0.009718263
0.027362374	-0.253127812	-0.2307726	-0.009718263
0.015232051	-0.245958104	-0.231878953	-0.009718263
0.010444202	-0.243104621	-0.23231344	-0.009718263
0.009718263	-0.242668984	-0.232379054	-0.009718263
