0.009718263	0.232379054	0.242668984	-0.009718263
0.010444202	0.232023083	0.24259746	-0.009718263
0.015232051	0.229657067	0.242125459	-0.009718263
0.027362374	0.223607221	0.24092844	-0.009718263
0.049316668	0.212547109	0.238758835	-0.009718263
0.082836014	0.195476217	0.235439593	-0.009718263
0.128979723	0.171698528	0.23085773	-0.009718263
0.188183979	0.140801091	0.224957877	-0.009718263
0.260320495	0.102632597	0.217735824	-0.009718263
0.344755148	0.05728195	0.209232067	-0.009718263
0.440406638	0.005056842	0.199525359	-0.009718263
0.545805125	-0.053537678	0.188726253	-0.009718263
0.659150881	-0.117820625	0.17697065	-0.009718263
0.778372937	-0.186956511	0.164413347	-0.009718263
0.901187729	-0.259976769	0.151221584	-0.009718263
1.025157743	-0.335801183	0.137568589	-0.009718263
1.147750165	-0.413259309	0.123627129	-0.009718263
1.266395526	-0.491111911	0.109563053	-0.009718263
1.378546352	-0.568072379	0.095528839	-0.009718263
1.481735804	-0.642828163	0.081657146	-0.009718263
1.573636334	-0.714062197	0.068054356	-0.009718263
1.652118324	-0.780474326	0.054794122	-0.009718263
1.71530874	-0.840802736	0.041910917	-0.009718263
1.76164977	-0.893845376	0.029393578	-0.009718263
1.789957481	-0.93848139	0.017178857	-0.009718263
1.79948046	-0.973692541	0.005144965	-0.009718263
1.789957481	-0.998596785	-0.006888927	-0.009718263
1.76164977	-1.012594801	-0.019103648	-0.009718263
1.71530874	-1.015481623	-0.031620987	-0.009718263
1.652118324	-1.007417792	-0.044504192	-0.009718263
1.573636334	-0.988887306	-0.057764426	-0.009718263
1.481735804	-0.960655572	-0.071367217	-0.009718263
1.378546352	-0.923727363	-0.08523891	-0.009718263
1.266395526	-0.879304767	-0.099273123	-0.009718263
1.147750165	-0.828745138	-0.1133372	-0.009718263
1.025157743	-0.773519053	-0.12727866	-0.009718263
0.901187729	-0.71516826	-0.140931654	-0.009718263
0.778372937	-0.655263631	-0.154123417	-0.009718263
0.659150881	-0.595363119	-0.16668072	-0.009718263
0.545805125	-0.536969704	-0.178436323	-0.009718263
0.440406638	-0.481489349	-0.189235429	-0.009718263
0.344755148	-0.430188952	-0.198942138	-0.009718263
0.260320495	-0.384154297	-0.207445894	-0.009718263
0.188183979	-0.344248009	-0.214667948	-0.009718263
0.128979723	-0.311067503	-0.2205678	-0.009718263
0.082836014	-0.284902941	-0.225149663	-0.009718263
0.049316668	-0.265695179	-0.228468905	-0.009718263
0.027362374	-0.252993723	-0.23063851	-0.009718263
0.015232051	-0.245914679	-0.231835529	-0.009718263
0.010444202	-0.243098711	-0.23230753	-0.009718263
0.009718263	-0.242668984	-0.232379054	-0.009718263
